secid,date,days,impl_volatility,impl_strike,cp_flag,ticker,index_flag
107525,20151201,60,0.201392,54.8754,C,MSFT,0
107525,20151201,60,0.203511,54.29787,C,MSFT,0
107525,20151201,60,0.20846,53.6769,C,MSFT,0
107525,20151201,60,0.212556,53.01088,C,MSFT,0
107525,20151201,60,0.214376,52.30668,C,MSFT,0
107525,20151201,60,0.219641,51.46914,C,MSFT,0
107525,20151202,30,0.181552,57.7749,C,MSFT,0
107525,20151202,30,0.180379,57.26047,C,MSFT,0
107525,20151202,30,0.180388,56.81772,C,MSFT,0
107525,20151202,30,0.180903,56.4141,C,MSFT,0
107525,20151202,30,0.181815,56.03355,C,MSFT,0
107525,20151202,30,0.183183,55.66552,C,MSFT,0
107525,20151202,30,0.184884,55.30059,C,MSFT,0
107525,20151202,30,0.186769,54.93122,C,MSFT,0
107525,20151202,30,0.18928,54.54885,C,MSFT,0
107525,20151202,30,0.195222,54.12886,C,MSFT,0
107525,20151202,30,0.211721,53.59081,C,MSFT,0
107525,20151202,30,0.243151,52.81377,C,MSFT,0
107525,20151202,30,0.284032,51.73499,C,MSFT,0
107525,20151202,60,0.208405,59.53417,C,MSFT,0
107525,20151202,60,0.206397,58.66318,C,MSFT,0
107525,20151202,60,0.206966,57.93888,C,MSFT,0
107525,20151202,60,0.210322,57.30311,C,MSFT,0
107525,20151202,60,0.212614,56.67944,C,MSFT,0
107525,20151202,60,0.212482,56.05799,C,MSFT,0
107525,20151202,60,0.212703,55.45444,C,MSFT,0
107525,20151202,60,0.21394,54.85551,C,MSFT,0
107525,20151202,60,0.21745,54.23809,C,MSFT,0
107525,20151202,60,0.226439,53.55256,C,MSFT,0
107525,20151202,60,0.242129,52.72871,C,MSFT,0
107525,20151202,60,0.270681,51.61506,C,MSFT,0
107525,20151202,60,0.317257,49.98965,C,MSFT,0
107525,20151203,30,0.191408,56.86217,C,MSFT,0
107525,20151203,30,0.190287,56.32981,C,MSFT,0
107525,20151203,30,0.19067,55.8739,C,MSFT,0
107525,20151203,30,0.191897,55.45925,C,MSFT,0
107525,20151203,30,0.193613,55.0662,C,MSFT,0
107525,20151203,30,0.195538,54.68254,C,MSFT,0
107525,20151203,30,0.197633,54.3003,C,MSFT,0
107525,20151203,30,0.200115,53.91232,C,MSFT,0
107525,20151203,30,0.203657,53.50794,C,MSFT,0
107525,20151203,30,0.210703,53.06197,C,MSFT,0
107525,20151203,30,0.227898,52.4984,C,MSFT,0
107525,20151203,30,0.261627,51.68289,C,MSFT,0
107525,20151203,30,0.305508,50.5527,C,MSFT,0
107525,20151203,60,0.19875,58.23495,C,MSFT,0
107525,20151203,60,0.198487,57.45135,C,MSFT,0
107525,20151203,60,0.199445,56.77474,C,MSFT,0
107525,20151203,60,0.20028,56.14852,C,MSFT,0
107525,20151203,60,0.201757,55.56091,C,MSFT,0
107525,20151203,60,0.204231,54.99473,C,MSFT,0
107525,20151203,60,0.206516,54.42929,C,MSFT,0
107525,20151203,60,0.209347,53.85691,C,MSFT,0
107525,20151203,60,0.21504,53.25541,C,MSFT,0
107525,20151203,60,0.22733,52.5682,C,MSFT,0
107525,20151203,60,0.253496,51.66389,C,MSFT,0
107525,20151203,60,0.292452,50.42156,C,MSFT,0
107525,20151203,60,0.339978,48.75664,C,MSFT,0
107525,20151204,30,0.172442,58.37226,C,MSFT,0
107525,20151204,30,0.171617,57.88199,C,MSFT,0
107525,20151204,30,0.171767,57.45743,C,MSFT,0
107525,20151204,30,0.172465,57.07017,C,MSFT,0
107525,20151204,30,0.173533,56.70404,C,MSFT,0
107525,20151204,30,0.174963,56.34882,C,MSFT,0
107525,20151204,30,0.176784,55.99603,C,MSFT,0
107525,20151204,30,0.178958,55.63784,C,MSFT,0
107525,20151204,30,0.181343,55.26668,C,MSFT,0
107525,20151204,30,0.184137,54.87389,C,MSFT,0
107525,20151204,30,0.188215,54.44245,C,MSFT,0
107525,20151204,30,0.194542,53.94249,C,MSFT,0
107525,20151204,30,0.202917,53.34117,C,MSFT,0
107525,20151204,60,0.186499,59.79985,C,MSFT,0
107525,20151204,60,0.18575,59.03549,C,MSFT,0
107525,20151204,60,0.185278,58.36506,C,MSFT,0
107525,20151204,60,0.186202,57.76828,C,MSFT,0
107525,20151204,60,0.188186,57.21049,C,MSFT,0
107525,20151204,60,0.189268,56.66053,C,MSFT,0
107525,20151204,60,0.190435,56.11848,C,MSFT,0
107525,20151204,60,0.193183,55.57353,C,MSFT,0
107525,20151204,60,0.195695,55.01036,C,MSFT,0
107525,20151204,60,0.197995,54.42146,C,MSFT,0
107525,20151204,60,0.203037,53.76842,C,MSFT,0
107525,20151204,60,0.213857,52.97063,C,MSFT,0
107525,20151204,60,0.232638,51.91037,C,MSFT,0
107525,20151207,30,0.184092,58.44336,C,MSFT,0
107525,20151207,30,0.182897,57.91566,C,MSFT,0
107525,20151207,30,0.182872,57.46128,C,MSFT,0
107525,20151207,30,0.183394,57.0475,C,MSFT,0
107525,20151207,30,0.184222,56.65694,C,MSFT,0
107525,20151207,30,0.185564,56.27979,C,MSFT,0
107525,20151207,30,0.187599,55.90633,C,MSFT,0
107525,20151207,30,0.190155,55.52675,C,MSFT,0
107525,20151207,30,0.192972,55.13248,C,MSFT,0
107525,20151207,30,0.196381,54.71351,C,MSFT,0
107525,20151207,30,0.201106,54.25237,C,MSFT,0
107525,20151207,30,0.207023,53.72857,C,MSFT,0
107525,20151207,30,0.213021,53.12658,C,MSFT,0
107525,20151207,60,0.200146,60.00033,C,MSFT,0
107525,20151207,60,0.199792,59.18573,C,MSFT,0
107525,20151207,60,0.199568,58.46708,C,MSFT,0
107525,20151207,60,0.200783,57.82594,C,MSFT,0
107525,20151207,60,0.202851,57.22385,C,MSFT,0
107525,20151207,60,0.203961,56.631,C,MSFT,0
107525,20151207,60,0.205694,56.04846,C,MSFT,0
107525,20151207,60,0.209014,55.4609,C,MSFT,0
107525,20151207,60,0.211842,54.85305,C,MSFT,0
107525,20151207,60,0.215204,54.2123,C,MSFT,0
107525,20151207,60,0.221643,53.49738,C,MSFT,0
107525,20151207,60,0.232619,52.64376,C,MSFT,0
107525,20151207,60,0.251499,51.52594,C,MSFT,0
107525,20151208,30,0.189398,58.50277,C,MSFT,0
107525,20151208,30,0.188084,57.95832,C,MSFT,0
107525,20151208,30,0.18804,57.4906,C,MSFT,0
107525,20151208,30,0.188633,57.06536,C,MSFT,0
107525,20151208,30,0.189697,56.66463,C,MSFT,0
107525,20151208,30,0.191423,56.27731,C,MSFT,0
107525,20151208,30,0.193845,55.89246,C,MSFT,0
107525,20151208,30,0.196684,55.50023,C,MSFT,0
107525,20151208,30,0.199772,55.09222,C,MSFT,0
107525,20151208,30,0.203678,54.65703,C,MSFT,0
107525,20151208,30,0.209665,54.17164,C,MSFT,0
107525,20151208,30,0.219542,53.59182,C,MSFT,0
107525,20151208,30,0.237014,52.82493,C,MSFT,0
107525,20151208,60,0.205412,60.0989,C,MSFT,0
107525,20151208,60,0.204357,59.24906,C,MSFT,0
107525,20151208,60,0.203957,58.51082,C,MSFT,0
107525,20151208,60,0.205213,57.85537,C,MSFT,0
107525,20151208,60,0.207275,57.23944,C,MSFT,0
107525,20151208,60,0.208457,56.63385,C,MSFT,0
107525,20151208,60,0.210517,56.03913,C,MSFT,0
107525,20151208,60,0.214143,55.43793,C,MSFT,0
107525,20151208,60,0.21721,54.81501,C,MSFT,0
107525,20151208,60,0.221012,54.15644,C,MSFT,0
107525,20151208,60,0.228142,53.41861,C,MSFT,0
107525,20151208,60,0.240198,52.5328,C,MSFT,0
107525,20151208,60,0.260505,51.37023,C,MSFT,0
107525,20151209,30,0.195225,57.73726,C,MSFT,0
107525,20151209,30,0.19419,57.18727,C,MSFT,0
107525,20151209,30,0.194321,56.71251,C,MSFT,0
107525,20151209,30,0.195119,56.28041,C,MSFT,0
107525,20151209,30,0.19652,55.87318,C,MSFT,0
107525,20151209,30,0.198329,55.47768,C,MSFT,0
107525,20151209,30,0.200206,55.08417,C,MSFT,0
107525,20151209,30,0.20217,54.68609,C,MSFT,0
107525,20151209,30,0.204705,54.27491,C,MSFT,0
107525,20151209,30,0.208433,53.8371,C,MSFT,0
107525,20151209,30,0.214689,53.3471,C,MSFT,0
107525,20151209,30,0.229146,52.72267,C,MSFT,0
107525,20151209,30,0.26363,51.75061,C,MSFT,0
107525,20151209,60,0.212422,59.37368,C,MSFT,0
107525,20151209,60,0.211511,58.5088,C,MSFT,0
107525,20151209,60,0.212313,57.7718,C,MSFT,0
107525,20151209,60,0.213656,57.09877,C,MSFT,0
107525,20151209,60,0.21421,56.45377,C,MSFT,0
107525,20151209,60,0.2158,55.83847,C,MSFT,0
107525,20151209,60,0.218738,55.2333,C,MSFT,0
107525,20151209,60,0.220793,54.61937,C,MSFT,0
107525,20151209,60,0.222999,53.9903,C,MSFT,0
107525,20151209,60,0.227162,53.32301,C,MSFT,0
107525,20151209,60,0.233034,52.59021,C,MSFT,0
107525,20151209,60,0.244678,51.70819,C,MSFT,0
107525,20151209,60,0.266858,50.52111,C,MSFT,0
107525,20151210,30,0.195402,58.0453,C,MSFT,0
107525,20151210,30,0.195327,57.50345,C,MSFT,0
107525,20151210,30,0.196166,57.03,C,MSFT,0
107525,20151210,30,0.197615,56.59599,C,MSFT,0
107525,20151210,30,0.19965,56.18436,C,MSFT,0
107525,20151210,30,0.202084,55.78213,C,MSFT,0
107525,20151210,30,0.204589,55.37957,C,MSFT,0
107525,20151210,30,0.207191,54.97005,C,MSFT,0
107525,20151210,30,0.210477,54.54449,C,MSFT,0
107525,20151210,30,0.215014,54.08871,C,MSFT,0
107525,20151210,30,0.220918,53.58503,C,MSFT,0
107525,20151210,30,0.22941,52.99911,C,MSFT,0
107525,20151210,30,0.246738,52.2184,C,MSFT,0
107525,20151210,60,0.235289,60.20662,C,MSFT,0
107525,20151210,60,0.235887,59.2655,C,MSFT,0
107525,20151210,60,0.237115,58.43863,C,MSFT,0
107525,20151210,60,0.238678,57.67987,C,MSFT,0
107525,20151210,60,0.24047,56.96215,C,MSFT,0
107525,20151210,60,0.24267,56.26822,C,MSFT,0
107525,20151210,60,0.245034,55.58163,C,MSFT,0
107525,20151210,60,0.247626,54.89041,C,MSFT,0
107525,20151210,60,0.251199,54.17881,C,MSFT,0
107525,20151210,60,0.255942,53.42596,C,MSFT,0
107525,20151210,60,0.261788,52.60796,C,MSFT,0
107525,20151210,60,0.269949,51.67923,C,MSFT,0
107525,20151210,60,0.282362,50.55608,C,MSFT,0
107525,20151211,30,0.228686,57.26639,C,MSFT,0
107525,20151211,30,0.228342,56.63818,C,MSFT,0
107525,20151211,30,0.229307,56.0934,C,MSFT,0
107525,20151211,30,0.230751,55.59317,C,MSFT,0
107525,20151211,30,0.232367,55.11784,C,MSFT,0
107525,20151211,30,0.234455,54.65702,C,MSFT,0
107525,20151211,30,0.237368,54.20009,C,MSFT,0
107525,20151211,30,0.240933,53.73531,C,MSFT,0
107525,20151211,30,0.244856,53.25214,C,MSFT,0
107525,20151211,30,0.250956,52.73175,C,MSFT,0
107525,20151211,30,0.267711,52.0939,C,MSFT,0
107525,20151211,30,0.308681,51.14013,C,MSFT,0
107525,20151211,30,0.371184,49.72125,C,MSFT,0
107525,20151211,60,0.258338,59.40988,C,MSFT,0
107525,20151211,60,0.258867,58.38884,C,MSFT,0
107525,20151211,60,0.259994,57.4925,C,MSFT,0
107525,20151211,60,0.261608,56.67373,C,MSFT,0
107525,20151211,60,0.263666,55.90246,C,MSFT,0
107525,20151211,60,0.265929,55.1559,C,MSFT,0
107525,20151211,60,0.268672,54.41972,C,MSFT,0
107525,20151211,60,0.272097,53.67851,C,MSFT,0
107525,20151211,60,0.275899,52.91556,C,MSFT,0
107525,20151211,60,0.281593,52.10685,C,MSFT,0
107525,20151211,60,0.294552,51.17607,C,MSFT,0
107525,20151211,60,0.322393,49.95574,C,MSFT,0
107525,20151211,60,0.368539,48.23824,C,MSFT,0
107525,20151214,30,0.225781,58.36707,C,MSFT,0
107525,20151214,30,0.226328,57.74572,C,MSFT,0
107525,20151214,30,0.227722,57.1994,C,MSFT,0
107525,20151214,30,0.229921,56.69841,C,MSFT,0
107525,20151214,30,0.232447,56.22009,C,MSFT,0
107525,20151214,30,0.234636,55.7502,C,MSFT,0
107525,20151214,30,0.236616,55.28276,C,MSFT,0
107525,20151214,30,0.239387,54.81089,C,MSFT,0
107525,20151214,30,0.243943,54.31929,C,MSFT,0
107525,20151214,30,0.250258,53.78926,C,MSFT,0
107525,20151214,30,0.257211,53.20721,C,MSFT,0
107525,20151214,30,0.264149,52.55863,C,MSFT,0
107525,20151214,30,0.270794,51.82174,C,MSFT,0
107525,20151214,60,0.256928,60.56565,C,MSFT,0
107525,20151214,60,0.258295,59.54621,C,MSFT,0
107525,20151214,60,0.260112,58.64447,C,MSFT,0
107525,20151214,60,0.262011,57.81219,C,MSFT,0
107525,20151214,60,0.264248,57.0257,C,MSFT,0
107525,20151214,60,0.26719,56.26608,C,MSFT,0
107525,20151214,60,0.270087,55.51192,C,MSFT,0
107525,20151214,60,0.272977,54.75211,C,MSFT,0
107525,20151214,60,0.276969,53.97088,C,MSFT,0
107525,20151214,60,0.282257,53.14542,C,MSFT,0
107525,20151214,60,0.289068,52.24709,C,MSFT,0
107525,20151214,60,0.297613,51.23703,C,MSFT,0
107525,20151214,60,0.305538,50.09774,C,MSFT,0
107525,20151215,30,0.221344,58.36361,C,MSFT,0
107525,20151215,30,0.220805,57.7413,C,MSFT,0
107525,20151215,30,0.221904,57.20573,C,MSFT,0
107525,20151215,30,0.224114,56.71788,C,MSFT,0
107525,20151215,30,0.226642,56.2517,C,MSFT,0
107525,20151215,30,0.228904,55.79357,C,MSFT,0
107525,20151215,30,0.231062,55.33734,C,MSFT,0
107525,20151215,30,0.23392,54.87583,C,MSFT,0
107525,20151215,30,0.238379,54.39471,C,MSFT,0
107525,20151215,30,0.244642,53.87539,C,MSFT,0
107525,20151215,30,0.252801,53.29584,C,MSFT,0
107525,20151215,30,0.266265,52.59702,C,MSFT,0
107525,20151215,30,0.291527,51.64418,C,MSFT,0
107525,20151215,60,0.253161,60.54457,C,MSFT,0
107525,20151215,60,0.253903,59.52888,C,MSFT,0
107525,20151215,60,0.255539,58.6403,C,MSFT,0
107525,20151215,60,0.257298,57.82131,C,MSFT,0
107525,20151215,60,0.259459,57.04835,C,MSFT,0
107525,20151215,60,0.262507,56.30283,C,MSFT,0
107525,20151215,60,0.265514,55.56158,C,MSFT,0
107525,20151215,60,0.268467,54.81372,C,MSFT,0
107525,20151215,60,0.272664,54.04344,C,MSFT,0
107525,20151215,60,0.278139,53.22784,C,MSFT,0
107525,20151215,60,0.286284,52.32845,C,MSFT,0
107525,20151215,60,0.305197,51.20611,C,MSFT,0
107525,20151215,60,0.34488,49.58781,C,MSFT,0
107525,20151216,30,0.20401,59.08169,C,MSFT,0
107525,20151216,30,0.205091,58.52027,C,MSFT,0
107525,20151216,30,0.205783,58.01267,C,MSFT,0
107525,20151216,30,0.206918,57.54686,C,MSFT,0
107525,20151216,30,0.209272,57.10993,C,MSFT,0
107525,20151216,30,0.212676,56.68414,C,MSFT,0
107525,20151216,30,0.21622,56.25475,C,MSFT,0
107525,20151216,30,0.219298,55.81502,C,MSFT,0
107525,20151216,30,0.222043,55.36016,C,MSFT,0
107525,20151216,30,0.225466,54.8794,C,MSFT,0
107525,20151216,30,0.230934,54.34909,C,MSFT,0
107525,20151216,30,0.238991,53.73608,C,MSFT,0
107525,20151216,30,0.251041,52.98256,C,MSFT,0
107525,20151216,60,0.237258,61.19353,C,MSFT,0
107525,20151216,60,0.238411,60.23943,C,MSFT,0
107525,20151216,60,0.240028,59.39569,C,MSFT,0
107525,20151216,60,0.24222,58.62215,C,MSFT,0
107525,20151216,60,0.244197,57.88333,C,MSFT,0
107525,20151216,60,0.246528,57.1679,C,MSFT,0
107525,20151216,60,0.250271,56.4625,C,MSFT,0
107525,20151216,60,0.254297,55.74483,C,MSFT,0
107525,20151216,60,0.257777,55.00367,C,MSFT,0
107525,20151216,60,0.262385,54.22136,C,MSFT,0
107525,20151216,60,0.268615,53.36866,C,MSFT,0
107525,20151216,60,0.275388,52.4218,C,MSFT,0
107525,20151216,60,0.282583,51.34299,C,MSFT,0
107525,20151217,30,0.213409,58.77376,C,MSFT,0
107525,20151217,30,0.212228,58.16133,C,MSFT,0
107525,20151217,30,0.213001,57.63995,C,MSFT,0
107525,20151217,30,0.215527,57.17091,C,MSFT,0
107525,20151217,30,0.219299,56.72573,C,MSFT,0
107525,20151217,30,0.2233,56.28411,C,MSFT,0
107525,20151217,30,0.226911,55.83661,C,MSFT,0
107525,20151217,30,0.230385,55.37858,C,MSFT,0
107525,20151217,30,0.235044,54.8995,C,MSFT,0
107525,20151217,30,0.243501,54.37132,C,MSFT,0
107525,20151217,30,0.261834,53.71813,C,MSFT,0
107525,20151217,30,0.302345,52.751,C,MSFT,0
107525,20151217,30,0.376112,51.1796,C,MSFT,0
107525,20151217,60,0.242451,60.8487,C,MSFT,0
107525,20151217,60,0.243657,59.87996,C,MSFT,0
107525,20151217,60,0.2459,59.03185,C,MSFT,0
107525,20151217,60,0.248439,58.24785,C,MSFT,0
107525,20151217,60,0.25079,57.49783,C,MSFT,0
107525,20151217,60,0.254251,56.77385,C,MSFT,0
107525,20151217,60,0.259011,56.05393,C,MSFT,0
107525,20151217,60,0.263293,55.31702,C,MSFT,0
107525,20151217,60,0.268251,54.55166,C,MSFT,0
107525,20151217,60,0.276618,53.72361,C,MSFT,0
107525,20151217,60,0.291925,52.75777,C,MSFT,0
107525,20151217,60,0.325191,51.44574,C,MSFT,0
107525,20151217,60,0.383058,49.50628,C,MSFT,0
107525,20151218,30,0.229716,57.35992,C,MSFT,0
107525,20151218,30,0.231232,56.75031,C,MSFT,0
107525,20151218,30,0.233644,56.21126,C,MSFT,0
107525,20151218,30,0.235783,55.7054,C,MSFT,0
107525,20151218,30,0.238213,55.22278,C,MSFT,0
107525,20151218,30,0.242091,54.75489,C,MSFT,0
107525,20151218,30,0.247815,54.28538,C,MSFT,0
107525,20151218,30,0.254683,53.79708,C,MSFT,0
107525,20151218,30,0.262603,53.27583,C,MSFT,0
107525,20151218,30,0.275812,52.68721,C,MSFT,0
107525,20151218,30,0.305256,51.91714,C,MSFT,0
107525,20151218,30,0.356938,50.80111,C,MSFT,0
107525,20151218,30,0.424773,49.23546,C,MSFT,0
107525,20151218,60,0.256465,59.42887,C,MSFT,0
107525,20151218,60,0.258201,58.46171,C,MSFT,0
107525,20151218,60,0.26032,57.57747,C,MSFT,0
107525,20151218,60,0.263379,56.76744,C,MSFT,0
107525,20151218,60,0.267369,56.01398,C,MSFT,0
107525,20151218,60,0.270766,55.26062,C,MSFT,0
107525,20151218,60,0.274611,54.50879,C,MSFT,0
107525,20151218,60,0.280414,53.75528,C,MSFT,0
107525,20151218,60,0.287268,52.95969,C,MSFT,0
107525,20151218,60,0.299004,52.09037,C,MSFT,0
107525,20151218,60,0.32853,50.97096,C,MSFT,0
107525,20151218,60,0.382624,49.38669,C,MSFT,0
107525,20151218,60,0.454473,47.20751,C,MSFT,0
107525,20151221,30,0.214401,57.87145,C,MSFT,0
107525,20151221,30,0.214387,57.2798,C,MSFT,0
107525,20151221,30,0.215343,56.76279,C,MSFT,0
107525,20151221,30,0.216634,56.28674,C,MSFT,0
107525,20151221,30,0.218014,55.83401,C,MSFT,0
107525,20151221,30,0.219489,55.39434,C,MSFT,0
107525,20151221,30,0.221099,54.95939,C,MSFT,0
107525,20151221,30,0.222847,54.52155,C,MSFT,0
107525,20151221,30,0.224805,54.07255,C,MSFT,0
107525,20151221,30,0.227135,53.60279,C,MSFT,0
107525,20151221,30,0.23007,53.09898,C,MSFT,0
107525,20151221,30,0.233922,52.54044,C,MSFT,0
107525,20151221,30,0.238818,51.89817,C,MSFT,0
107525,20151221,60,0.240226,59.76095,C,MSFT,0
107525,20151221,60,0.241027,58.8257,C,MSFT,0
107525,20151221,60,0.242266,58.00034,C,MSFT,0
107525,20151221,60,0.243595,57.24059,C,MSFT,0
107525,20151221,60,0.245976,56.52551,C,MSFT,0
107525,20151221,60,0.248477,55.83356,C,MSFT,0
107525,20151221,60,0.249775,55.14303,C,MSFT,0
107525,20151221,60,0.251405,54.45742,C,MSFT,0
107525,20151221,60,0.254205,53.75214,C,MSFT,0
107525,20151221,60,0.256724,53.02227,C,MSFT,0
107525,20151221,60,0.259094,52.25008,C,MSFT,0
107525,20151221,60,0.262627,51.40344,C,MSFT,0
107525,20151221,60,0.266072,50.45734,C,MSFT,0
107525,20151222,30,0.212657,58.39395,C,MSFT,0
107525,20151222,30,0.214025,57.81864,C,MSFT,0
107525,20151222,30,0.215651,57.30412,C,MSFT,0
107525,20151222,30,0.217357,56.82585,C,MSFT,0
107525,20151222,30,0.219298,56.37011,C,MSFT,0
107525,20151222,30,0.221554,55.92597,C,MSFT,0
107525,20151222,30,0.22419,55.48377,C,MSFT,0
107525,20151222,30,0.227305,55.03434,C,MSFT,0
107525,20151222,30,0.23082,54.56768,C,MSFT,0
107525,20151222,30,0.234526,54.07457,C,MSFT,0
107525,20151222,30,0.238259,53.54504,C,MSFT,0
107525,20151222,30,0.241534,52.96857,C,MSFT,0
107525,20151222,30,0.243682,52.33395,C,MSFT,0
107525,20151222,60,0.237508,60.25949,C,MSFT,0
107525,20151222,60,0.238837,59.32702,C,MSFT,0
107525,20151222,60,0.240907,58.51406,C,MSFT,0
107525,20151222,60,0.242481,57.76667,C,MSFT,0
107525,20151222,60,0.244241,57.03968,C,MSFT,0
107525,20151222,60,0.247641,56.35151,C,MSFT,0
107525,20151222,60,0.25098,55.66793,C,MSFT,0
107525,20151222,60,0.253138,54.96851,C,MSFT,0
107525,20151222,60,0.256408,54.25464,C,MSFT,0
107525,20151222,60,0.261295,53.4969,C,MSFT,0
107525,20151222,60,0.265842,52.69108,C,MSFT,0
107525,20151222,60,0.271713,51.78909,C,MSFT,0
107525,20151222,60,0.281928,50.70138,C,MSFT,0
107525,20151223,30,0.207574,58.81274,C,MSFT,0
107525,20151223,30,0.208304,58.23962,C,MSFT,0
107525,20151223,30,0.209676,57.73307,C,MSFT,0
107525,20151223,30,0.211436,57.26521,C,MSFT,0
107525,20151223,30,0.213503,56.81928,C,MSFT,0
107525,20151223,30,0.215772,56.38355,C,MSFT,0
107525,20151223,30,0.218206,55.94912,C,MSFT,0
107525,20151223,30,0.220896,55.50822,C,MSFT,0
107525,20151223,30,0.223896,55.0519,C,MSFT,0
107525,20151223,30,0.226976,54.57174,C,MSFT,0
107525,20151223,30,0.229823,54.05979,C,MSFT,0
107525,20151223,30,0.232468,53.50296,C,MSFT,0
107525,20151223,30,0.235079,52.87939,C,MSFT,0
107525,20151223,60,0.226444,60.4976,C,MSFT,0
107525,20151223,60,0.227399,59.6024,C,MSFT,0
107525,20151223,60,0.229793,58.84861,C,MSFT,0
107525,20151223,60,0.231951,58.12395,C,MSFT,0
107525,20151223,60,0.233299,57.42563,C,MSFT,0
107525,20151223,60,0.236016,56.77152,C,MSFT,0
107525,20151223,60,0.240719,56.11266,C,MSFT,0
107525,20151223,60,0.243801,55.43865,C,MSFT,0
107525,20151223,60,0.24592,54.75118,C,MSFT,0
107525,20151223,60,0.249735,54.02658,C,MSFT,0
107525,20151223,60,0.254764,53.24091,C,MSFT,0
107525,20151223,60,0.259879,52.37352,C,MSFT,0
107525,20151223,60,0.267027,51.37217,C,MSFT,0
107525,20151224,30,0.216582,58.79171,C,MSFT,0
107525,20151224,30,0.217368,58.1944,C,MSFT,0
107525,20151224,30,0.21884,57.66677,C,MSFT,0
107525,20151224,30,0.220613,57.17872,C,MSFT,0
107525,20151224,30,0.222584,56.71335,C,MSFT,0
107525,20151224,30,0.224937,56.26006,C,MSFT,0
107525,20151224,30,0.227974,55.80887,C,MSFT,0
107525,20151224,30,0.23181,55.34863,C,MSFT,0
107525,20151224,30,0.23621,54.86773,C,MSFT,0
107525,20151224,30,0.24102,54.35546,C,MSFT,0
107525,20151224,30,0.246679,53.79587,C,MSFT,0
107525,20151224,30,0.253976,53.16058,C,MSFT,0
107525,20151224,30,0.26405,52.40101,C,MSFT,0
107525,20151224,60,0.232962,60.44924,C,MSFT,0
107525,20151224,60,0.233925,59.54458,C,MSFT,0
107525,20151224,60,0.235815,58.75954,C,MSFT,0
107525,20151224,60,0.237121,58.00566,C,MSFT,0
107525,20151224,60,0.238794,57.30255,C,MSFT,0
107525,20151224,60,0.242437,56.63946,C,MSFT,0
107525,20151224,60,0.246581,55.96333,C,MSFT,0
107525,20151224,60,0.249342,55.28086,C,MSFT,0
107525,20151224,60,0.25301,54.57637,C,MSFT,0
107525,20151224,60,0.259099,53.82406,C,MSFT,0
107525,20151224,60,0.265635,53.00277,C,MSFT,0
107525,20151224,60,0.272061,52.09585,C,MSFT,0
107525,20151224,60,0.280767,51.04377,C,MSFT,0
107525,20151228,30,0.236177,59.39003,C,MSFT,0
107525,20151228,30,0.237611,58.73967,C,MSFT,0
107525,20151228,30,0.239211,58.1578,C,MSFT,0
107525,20151228,30,0.240925,57.61849,C,MSFT,0
107525,20151228,30,0.242714,57.10485,C,MSFT,0
107525,20151228,30,0.244532,56.6052,C,MSFT,0
107525,20151228,30,0.246485,56.11063,C,MSFT,0
107525,20151228,30,0.248718,55.6125,C,MSFT,0
107525,20151228,30,0.251204,55.10099,C,MSFT,0
107525,20151228,30,0.253697,54.56721,C,MSFT,0
107525,20151228,30,0.255929,54.00237,C,MSFT,0
107525,20151228,30,0.257764,53.39385,C,MSFT,0
107525,20151228,30,0.258726,52.72702,C,MSFT,0
107525,20151228,60,0.230453,60.66528,C,MSFT,0
107525,20151228,60,0.231379,59.75924,C,MSFT,0
107525,20151228,60,0.2335,58.97246,C,MSFT,0
107525,20151228,60,0.235393,58.25082,C,MSFT,0
107525,20151228,60,0.236512,57.54746,C,MSFT,0
107525,20151228,60,0.238683,56.87333,C,MSFT,0
107525,20151228,60,0.242276,56.22238,C,MSFT,0
107525,20151228,60,0.244554,55.54927,C,MSFT,0
107525,20151228,60,0.24617,54.86681,C,MSFT,0
107525,20151228,60,0.24947,54.15316,C,MSFT,0
107525,20151228,60,0.254052,53.38165,C,MSFT,0
107525,20151228,60,0.257851,52.54652,C,MSFT,0
107525,20151228,60,0.261459,51.6107,C,MSFT,0
107525,20151229,30,0.244952,60.16457,C,MSFT,0
107525,20151229,30,0.246795,59.48599,C,MSFT,0
107525,20151229,30,0.248588,58.87546,C,MSFT,0
107525,20151229,30,0.250406,58.30854,C,MSFT,0
107525,20151229,30,0.252392,57.76917,C,MSFT,0
107525,20151229,30,0.254841,57.24555,C,MSFT,0
107525,20151229,30,0.25807,56.72593,C,MSFT,0
107525,20151229,30,0.262066,56.19755,C,MSFT,0
107525,20151229,30,0.266343,55.64852,C,MSFT,0
107525,20151229,30,0.270672,55.0691,C,MSFT,0
107525,20151229,30,0.275472,54.44447,C,MSFT,0
107525,20151229,30,0.280806,53.75378,C,MSFT,0
107525,20151229,30,0.286452,52.96984,C,MSFT,0
107525,20151229,60,0.231006,61.30913,C,MSFT,0
107525,20151229,60,0.232066,60.39248,C,MSFT,0
107525,20151229,60,0.233556,59.58614,C,MSFT,0
107525,20151229,60,0.236211,58.87098,C,MSFT,0
107525,20151229,60,0.238221,58.16298,C,MSFT,0
107525,20151229,60,0.239508,57.47722,C,MSFT,0
107525,20151229,60,0.242622,56.81594,C,MSFT,0
107525,20151229,60,0.247701,56.13269,C,MSFT,0
107525,20151229,60,0.251128,55.43239,C,MSFT,0
107525,20151229,60,0.254317,54.69939,C,MSFT,0
107525,20151229,60,0.260428,53.89522,C,MSFT,0
